0, 0, 36, 12, -1, -1, -1, -1
1, 0.000197, 8, 12, -1, -1, -1, -1
2, 0.016825, 608, 2348, -1, -1, -1, -1
3, 0.244138, 1566, 7504, 1988.63, 9.32522, 0, -1
7, 0.076146, 845, 3736, 17.2521, 4.50474, -1, -1
6, 0.013907, 5295, 25499, 17.9497, 4.34625, -1, -1
7, 0.160035, 2381, 10891, 9.36834, 3.99947, -1, -1
8, 0.060914, 2381, 10856, 8.35516, 3.93552, -1, -1
9, 0.033224, 2381, 10856, 7.48727, 3.76091, -1, -1
7, 0.026994, 2070, 9363, 6.18623, 3.72581, -1, -1
7, 0.07074, 1373, 5827, 9.96947, 3.95561, -1, -1
8, 0.022007, 1373, 5748, 9.26978, 3.81026, -1, -1
7, 0.006669, 1334, 5551, 9.52257, 3.8244, -1, -1
8, 0.016108, 1334, 5535, 8.65457, 3.80685, -1, -1
7, 0.002718, 1333, 5531, 8.65457, 3.8087, -1, -1
8, 0.015401, 1333, 5531, 8.65457, 3.80857, -1, -1
4, 0.506489, 1333, 5531, 8.65457, 3.80857, -1, -1
5, 0.021858, 584, 2126, 8.08859, 3.88428, -1, -1
-1, 0.789507, 584, 2126, 8.08859, 3.88428, 0, 18
