0, 0, 36, 12, -1, -1, -1, -1
1, 0.000227, 8, 12, -1, -1, -1, -1
2, 0.01466, 520, 1970, -1, -1, -1, -1
3, 0.211993, 1416, 6751, 118.022, 7.64448, 0, -1
7, 0.075654, 742, 3261, 55.3004, 4.63436, -1, -1
6, 0.011819, 4598, 22033, 55.3004, 4.40001, -1, -1
7, 0.136674, 2016, 9184, 19.5543, 4.03151, -1, -1
8, 0.042651, 2016, 9136, 16.8283, 3.94239, -1, -1
9, 0.030864, 2016, 9136, 7.61133, 3.75097, -1, -1
7, 0.021915, 1826, 8215, 5.72508, 3.71924, -1, -1
7, 0.05589, 1216, 5158, 9.95825, 3.86922, -1, -1
8, 0.018126, 1216, 5086, 8.46294, 3.73377, -1, -1
7, 0.006112, 1199, 5001, 8.91414, 3.75056, -1, -1
8, 0.013478, 1199, 4999, 8.46294, 3.7404, -1, -1
7, 0.002602, 1197, 4989, 8.46294, 3.74266, -1, -1
8, 0.012978, 1197, 4989, 8.46294, 3.74282, -1, -1
7, 0.002156, 1197, 4989, 8.46294, 3.74282, -1, -1
8, 0.012743, 1197, 4989, 8.46294, 3.74282, -1, -1
4, 0.445191, 1197, 4989, 8.46294, 3.74282, -1, -1
5, 0.019381, 523, 1912, 8.46294, 3.79768, -1, -1
-1, 0.691452, 523, 1912, 8.46294, 3.79768, 0, 18
