0, 0, 36, 12, -1, -1, -1, -1
1, 0.000193, 8, 12, -1, -1, -1, -1
2, 0.016559, 624, 2420, -1, -1, -1, -1
3, 0.25533, 1581, 7550, 449.268, 8.72793, 0, -1
7, 0.073403, 916, 4158, 59.3982, 4.85056, -1, -1
6, 0.01472, 5620, 27304, 50.566, 4.51389, -1, -1
7, 0.163386, 2338, 10741, 11.4331, 4.00558, -1, -1
8, 0.051652, 2338, 10690, 9.85258, 3.95068, -1, -1
9, 0.031891, 2338, 10690, 6.08456, 3.79297, -1, -1
7, 0.020901, 2112, 9601, 5.74286, 3.75884, -1, -1
7, 0.084845, 1396, 5986, 9.77615, 3.93151, -1, -1
8, 0.021575, 1396, 5871, 9.52665, 3.76228, -1, -1
7, 0.00543, 1368, 5724, 9.52665, 3.76993, -1, -1
8, 0.015339, 1368, 5718, 9.52665, 3.75701, -1, -1
7, 0.002696, 1367, 5714, 9.52665, 3.75881, -1, -1
8, 0.014784, 1367, 5713, 9.52665, 3.75805, -1, -1
4, 0.502287, 1367, 5713, 9.52665, 3.75805, -1, -1
5, 0.021523, 593, 2133, 8.87503, 3.79281, -1, -1
-1, 0.795892, 593, 2133, 8.87503, 3.79281, 0, 20
