0, 0, 36, 12, -1, -1, -1, -1
1, 0.000218, 8, 12, -1, -1, -1, -1
2, 0.014006, 488, 1844, -1, -1, -1, -1
3, 0.220244, 1330, 6341, 291.501, 7.5664, 0, -1
7, 0.067037, 792, 3580, 18.0897, 4.69228, -1, -1
6, 0.012058, 4648, 22366, 17.854, 4.42566, -1, -1
7, 0.141969, 1988, 9123, 15.5547, 4.04929, -1, -1
8, 0.044367, 1988, 9104, 14.7073, 3.97119, -1, -1
9, 0.035391, 1988, 9104, 6.50029, 3.76021, -1, -1
7, 0.024998, 1764, 7999, 5.85366, 3.72457, -1, -1
7, 0.06194, 1187, 5122, 9.75583, 3.90343, -1, -1
8, 0.01858, 1187, 5053, 8.93393, 3.76823, -1, -1
7, 0.008092, 1160, 4911, 9.90421, 3.79019, -1, -1
8, 0.013678, 1160, 4900, 8.93393, 3.77116, -1, -1
7, 0.00237, 1160, 4900, 8.93393, 3.77116, -1, -1
8, 0.012983, 1160, 4900, 8.93393, 3.77116, -1, -1
4, 0.444905, 1160, 4900, 8.93393, 3.77116, -1, -1
5, 0.019508, 536, 1983, 8.5597, 3.81362, -1, -1
-1, 0.698881, 536, 1983, 8.5597, 3.81362, 0, 18
