0, 0, 36, 12, -1, -1, -1, -1
1, 0.000219, 8, 12, -1, -1, -1, -1
2, 0.017059, 568, 2186, -1, -1, -1, -1
3, 0.25727, 1504, 7239, 205289, 143.068, 0, -1
7, 0.090669, 848, 3801, 22.1362, 4.79505, -1, -1
6, 0.013983, 5318, 25723, 23.3324, 4.45125, -1, -1
7, 0.165183, 2467, 11304, 8.90903, 4.02672, -1, -1
8, 0.057889, 2467, 11269, 8.90903, 3.94124, -1, -1
9, 0.033989, 2467, 11269, 6.86165, 3.76982, -1, -1
7, 0.026938, 2155, 9820, 6.10367, 3.73565, -1, -1
7, 0.077137, 1338, 5843, 9.9379, 4.00544, -1, -1
8, 0.021588, 1338, 5742, 8.80878, 3.83702, -1, -1
7, 0.007084, 1303, 5582, 9.91032, 3.85688, -1, -1
8, 0.015979, 1303, 5573, 8.80878, 3.84239, -1, -1
7, 0.003078, 1302, 5568, 8.80878, 3.8437, -1, -1
8, 0.015007, 1302, 5568, 8.80878, 3.84296, -1, -1
4, 0.530248, 1302, 5568, 8.80878, 3.84296, -1, -1
5, 0.020641, 621, 2341, 8.39976, 3.86994, -1, -1
-1, 0.825437, 621, 2341, 8.39976, 3.86994, 0, 18
