0, 0, 36, 12, -1, -1, -1, -1
1, 0.000189, 8, 12, -1, -1, -1, -1
2, 0.020242, 788, 3264, -1, -1, -1, -1
3, 0.280728, 1773, 8651, 2002.55, 16.2094, 0, -1
7, 0.083961, 1031, 4661, 12.019, 4.76009, -1, -1
6, 0.017285, 6554, 32033, 11.925, 4.47455, -1, -1
7, 0.197899, 2717, 12604, 10.5615, 4.00359, -1, -1
8, 0.092505, 2717, 12559, 10.5615, 3.92349, -1, -1
9, 0.033757, 2717, 12559, 6.41815, 3.74179, -1, -1
7, 0.026893, 2443, 11192, 5.74805, 3.70861, -1, -1
7, 0.069555, 1739, 7621, 9.99932, 3.83373, -1, -1
8, 0.027665, 1739, 7551, 9.38726, 3.71201, -1, -1
7, 0.007302, 1709, 7397, 9.38726, 3.71707, -1, -1
8, 0.020952, 1709, 7392, 9.38726, 3.70825, -1, -1
7, 0.004236, 1708, 7388, 9.38726, 3.71093, -1, -1
8, 0.020155, 1708, 7387, 9.38726, 3.71019, -1, -1
4, 0.604359, 1708, 7387, 9.38726, 3.71019, -1, -1
5, 0.022086, 827, 3285, 9.05583, 3.65185, -1, -1
-1, 0.927604, 827, 3285, 9.05583, 3.65185, 0, 21
