0, 0, 36, 12, -1, -1, -1, -1
1, 0.000166, 8, 12, -1, -1, -1, -1
2, 0.01456, 568, 2194, -1, -1, -1, -1
3, 0.223381, 1504, 7279, 1244.11, 17.0949, 0, -1
7, 0.063767, 825, 3663, 82.8421, 6.09569, -1, -1
6, 0.013251, 5177, 25026, 82.8421, 4.92092, -1, -1
7, 0.164812, 2229, 10206, 67.6767, 4.38456, -1, -1
8, 0.060674, 2229, 10161, 47.0533, 4.23278, -1, -1
9, 0.031098, 2229, 10161, 27.8784, 3.95317, -1, -1
6, 0.00848, 4103, 18529, 31.5342, 4.05293, -1, -1
7, 0.098883, 2350, 10817, 27.8468, 3.92877, -1, -1
8, 0.046535, 2350, 10788, 26.8502, 3.88323, -1, -1
9, 0.027435, 2350, 10788, 23.7013, 3.79666, -1, -1
6, 0.007267, 3819, 16950, 25.7859, 3.9129, -1, -1
7, 0.077566, 2403, 11051, 23.4, 3.79727, -1, -1
8, 0.040426, 2403, 11037, 23.4, 3.78054, -1, -1
9, 0.028295, 2403, 11037, 23.4, 3.72654, -1, -1
6, 0.008129, 4162, 18715, 34.82, 3.986, -1, -1
7, 0.077604, 2663, 12408, 6.8966, 3.7177, -1, -1
8, 0.050429, 2663, 12398, 5.80374, 3.69778, -1, -1
9, 0.029638, 2663, 12398, 5.24905, 3.64605, -1, -1
7, 0.029016, 2549, 11868, 5.24905, 3.643, -1, -1
7, 0.09866, 1319, 5781, 9.96233, 4.08404, -1, -1
8, 0.02162, 1319, 5680, 9.92593, 3.84559, -1, -1
7, 0.011276, 1277, 5459, 9.92593, 3.88792, -1, -1
8, 0.015025, 1277, 5443, 9.92593, 3.86243, -1, -1
7, 0.003088, 1276, 5437, 9.92593, 3.86384, -1, -1
8, 0.014071, 1276, 5436, 9.92593, 3.86235, -1, -1
4, 1.03068, 1276, 5436, 9.92593, 3.86235, -1, -1
5, 0.020695, 573, 2122, 9.47805, 3.89778, -1, -1
-1, 1.28948, 573, 2122, 9.47805, 3.89778, 0, 21
