0, 0, 36, 12, -1, -1, -1, -1
1, 0.000245, 8, 12, -1, -1, -1, -1
2, 0.012592, 458, 1592, -1, -1, -1, -1
3, 0.234522, 1356, 6428, 121.007, 6.03563, 0, -1
7, 0.081175, 741, 3263, 16.6786, 4.29308, -1, -1
6, 0.011713, 4607, 22115, 19.0538, 4.29339, -1, -1
7, 0.148459, 1926, 8585, 8.27909, 3.9387, -1, -1
8, 0.054384, 1926, 8498, 8.27909, 3.86237, -1, -1
9, 0.027337, 1926, 8498, 7.06742, 3.72276, -1, -1
7, 0.018188, 1732, 7564, 5.86526, 3.68673, -1, -1
7, 0.043242, 1213, 5023, 9.94943, 3.82323, -1, -1
8, 0.02021, 1213, 4964, 7.71527, 3.70031, -1, -1
7, 0.004682, 1196, 4879, 9.19647, 3.71456, -1, -1
8, 0.015642, 1196, 4874, 9.19647, 3.7052, -1, -1
7, 0.002337, 1195, 4868, 9.19647, 3.70432, -1, -1
8, 0.015188, 1195, 4868, 9.19647, 3.70432, -1, -1
4, 0.443899, 1195, 4868, 9.19647, 3.70432, -1, -1
5, 0.019452, 522, 1758, 9.19647, 3.74356, -1, -1
-1, 0.71071, 522, 1758, 9.19647, 3.74356, 0, 17
