0, 0, 36, 12, -1, -1, -1, -1
1, 0.000253, 8, 12, -1, -1, -1, -1
2, 0.011434, 368, 1256, -1, -1, -1, -1
3, 0.215128, 1103, 5164, 53.9089, 6.73423, 0, -1
7, 0.070188, 590, 2536, 17.3877, 4.45812, -1, -1
6, 0.010182, 3902, 18528, 17.3877, 4.3589, -1, -1
7, 0.118192, 1691, 7647, 7.56242, 3.97029, -1, -1
8, 0.037467, 1691, 7606, 6.92568, 3.89602, -1, -1
9, 0.02749, 1691, 7606, 5.86181, 3.74163, -1, -1
7, 0.020072, 1529, 6816, 5.86181, 3.71966, -1, -1
7, 0.05736, 984, 4160, 9.78634, 3.96045, -1, -1
8, 0.014529, 984, 4090, 8.9773, 3.81061, -1, -1
7, 0.006296, 963, 3973, 8.9773, 3.82804, -1, -1
8, 0.010339, 963, 3964, 8.9773, 3.81699, -1, -1
7, 0.001879, 963, 3964, 8.9773, 3.81699, -1, -1
8, 0.009994, 963, 3964, 8.9773, 3.81699, -1, -1
4, 0.385205, 963, 3964, 8.9773, 3.81699, -1, -1
5, 0.018506, 419, 1400, 8.33578, 3.88597, -1, -1
-1, 0.630526, 419, 1400, 8.33578, 3.88597, 0, 17
