0, 0, 36, 12, -1, -1, -1, -1
1, 0.000233, 8, 12, -1, -1, -1, -1
2, 0.017819, 608, 2348, -1, -1, -1, -1
3, 0.236233, 1587, 7645, 737.151, 11.4046, 0, -1
7, 0.074293, 849, 3767, 21.362, 4.69907, -1, -1
6, 0.013879, 5366, 25929, 21.2309, 4.43245, -1, -1
7, 0.162048, 2299, 10575, 8.36833, 4.01039, -1, -1
8, 0.05506, 2299, 10555, 8.36833, 3.94155, -1, -1
9, 0.033662, 2299, 10555, 6.62448, 3.77339, -1, -1
7, 0.027677, 2029, 9175, 6.62448, 3.7513, -1, -1
7, 0.060557, 1348, 5758, 9.97131, 3.89116, -1, -1
8, 0.021262, 1348, 5676, 7.32526, 3.75253, -1, -1
7, 0.007445, 1315, 5503, 9.9629, 3.78528, -1, -1
8, 0.016741, 1315, 5491, 7.32526, 3.75332, -1, -1
7, 0.002894, 1313, 5482, 7.32526, 3.75504, -1, -1
8, 0.015361, 1313, 5480, 7.32526, 3.7553, -1, -1
7, 0.002428, 1312, 5476, 7.21419, 3.754, -1, -1
8, 0.015233, 1312, 5476, 7.21419, 3.75484, -1, -1
4, 0.510332, 1312, 5476, 7.21419, 3.75484, -1, -1
5, 0.019845, 574, 2059, 6.813, 3.81595, -1, -1
-1, 0.784462, 574, 2059, 6.813, 3.81595, 0, 19
