0, 0, 36, 12, -1, -1, -1, -1
1, 0.00014, 8, 12, -1, -1, -1, -1
2, 0.018599, 568, 2194, -1, -1, -1, -1
3, 0.290552, 1412, 6700, 8993, 78.675, 0, -1
7, 0.074666, 773, 3351, 19.9304, 4.76752, -1, -1
6, 0.013518, 5127, 24740, 19.9532, 4.40837, -1, -1
7, 0.161359, 2286, 10443, 12.887, 4.09722, -1, -1
8, 0.07086, 2286, 10414, 12.887, 4.01569, -1, -1
9, 0.055104, 2286, 10414, 7.01503, 3.80927, -1, -1
7, 0.033167, 1949, 8799, 7.01503, 3.76706, -1, -1
7, 0.061978, 1302, 5567, 9.94328, 3.93159, -1, -1
8, 0.02135, 1302, 5493, 8.67087, 3.77333, -1, -1
7, 0.007308, 1279, 5367, 8.98614, 3.77808, -1, -1
8, 0.016455, 1279, 5363, 8.98614, 3.76951, -1, -1
7, 0.002466, 1277, 5354, 8.98614, 3.77214, -1, -1
8, 0.014665, 1277, 5352, 8.98614, 3.76968, -1, -1
7, 0.002324, 1277, 5352, 8.98614, 3.76968, -1, -1
8, 0.014956, 1277, 5352, 8.98614, 3.76968, -1, -1
4, 0.552186, 1277, 5352, 8.98614, 3.76968, -1, -1
5, 0.021217, 570, 2051, 8.98614, 3.8017, -1, -1
-1, 0.882694, 570, 2051, 8.98614, 3.8017, 0, 18
