0, 0, 36, 12, -1, -1, -1, -1
1, 0.000226, 8, 12, -1, -1, -1, -1
2, 0.017102, 608, 2348, -1, -1, -1, -1
3, 0.231053, 1566, 7474, 722.73, 14.619, 0, -1
7, 0.074415, 838, 3701, 47.5031, 4.86556, -1, -1
6, 0.01406, 5328, 25625, 47.5031, 4.52911, -1, -1
7, 0.169548, 2262, 10435, 31.7427, 4.08077, -1, -1
8, 0.067782, 2262, 10399, 31.7427, 4.01277, -1, -1
9, 0.032514, 2262, 10399, 24.3299, 3.8056, -1, -1
6, 0.008997, 4096, 18239, 24.3299, 3.94894, -1, -1
7, 0.093037, 2356, 10841, 24.3299, 3.8098, -1, -1
8, 0.045501, 2356, 10829, 24.3299, 3.78094, -1, -1
9, 0.028018, 2356, 10829, 24.3299, 3.71109, -1, -1
6, 0.008312, 4173, 18506, 36.2378, 3.95659, -1, -1
7, 0.079281, 2583, 11990, 5.42818, 3.72697, -1, -1
8, 0.050734, 2583, 11985, 5.42818, 3.70505, -1, -1
9, 0.029356, 2583, 11985, 5.43518, 3.64917, -1, -1
7, 0.022916, 2453, 11364, 5.25832, 3.6435, -1, -1
7, 0.081894, 1396, 6116, 9.98324, 4.0057, -1, -1
8, 0.022685, 1396, 6018, 9.36226, 3.80832, -1, -1
7, 0.011529, 1343, 5731, 9.77921, 3.83826, -1, -1
8, 0.016269, 1343, 5721, 9.36226, 3.81836, -1, -1
7, 0.002983, 1341, 5710, 9.36226, 3.81877, -1, -1
8, 0.015199, 1341, 5709, 9.36226, 3.81642, -1, -1
7, 0.002631, 1341, 5709, 9.36226, 3.81642, -1, -1
8, 0.014985, 1341, 5709, 9.36226, 3.81642, -1, -1
4, 0.895856, 1341, 5709, 9.36226, 3.81642, -1, -1
5, 0.020108, 597, 2215, 9.29104, 3.82052, -1, -1
-1, 1.16434, 597, 2215, 9.29104, 3.82052, 0, 21
