0, 0, 36, 12, -1, -1, -1, -1
1, 0.000154, 8, 12, -1, -1, -1, -1
2, 0.01579, 568, 2194, -1, -1, -1, -1
3, 0.239553, 1433, 6902, 13308.5, 94.5979, 0, -1
7, 0.075686, 803, 3567, 19.2518, 4.81246, -1, -1
6, 0.01331, 5166, 24886, 19.5605, 4.51966, -1, -1
7, 0.154962, 2242, 10398, 13.0932, 4.09086, -1, -1
8, 0.061593, 2242, 10351, 13.0932, 4.01645, -1, -1
9, 0.032898, 2242, 10351, 7.14032, 3.79629, -1, -1
7, 0.027232, 1971, 9001, 6.0795, 3.76555, -1, -1
7, 0.070396, 1310, 5641, 9.97379, 4.00294, -1, -1
8, 0.022038, 1310, 5554, 8.83789, 3.80857, -1, -1
7, 0.013641, 1271, 5336, 9.92979, 3.85449, -1, -1
8, 0.015746, 1271, 5322, 8.83789, 3.81512, -1, -1
7, 0.003666, 1267, 5303, 9.08172, 3.81989, -1, -1
8, 0.014763, 1267, 5301, 9.08172, 3.81616, -1, -1
7, 0.002731, 1267, 5301, 9.08172, 3.81616, -1, -1
8, 0.014515, 1267, 5301, 9.08172, 3.81616, -1, -1
4, 0.524855, 1267, 5301, 9.08172, 3.81616, -1, -1
5, 0.019984, 562, 2024, 9.08172, 3.89089, -1, -1
-1, 0.800336, 562, 2024, 9.08172, 3.89089, 0, 19
