0, 0, 36, 12, -1, -1, -1, -1
1, 0.000196, 8, 12, -1, -1, -1, -1
2, 0.010038, 458, 1592, -1, -1, -1, -1
3, 0.2503, 1325, 6235, 846.96, 7.81596, 0, -1
7, 0.084597, 719, 3138, 14.8396, 4.26852, -1, -1
6, 0.012247, 4762, 22966, 14.8396, 4.32641, -1, -1
7, 0.155811, 1975, 8948, 8.09626, 3.97658, -1, -1
8, 0.060522, 1975, 8882, 7.64334, 3.89018, -1, -1
9, 0.032975, 1975, 8882, 6.18294, 3.72385, -1, -1
7, 0.021533, 1772, 7835, 5.60149, 3.69479, -1, -1
7, 0.043165, 1225, 5121, 9.85166, 3.84396, -1, -1
8, 0.017172, 1225, 5055, 9.5025, 3.69632, -1, -1
7, 0.006131, 1193, 4882, 9.71887, 3.70506, -1, -1
8, 0.01254, 1193, 4875, 9.5025, 3.69451, -1, -1
7, 0.002716, 1191, 4865, 9.5025, 3.6952, -1, -1
8, 0.011874, 1191, 4865, 9.5025, 3.69464, -1, -1
7, 0.00236, 1191, 4865, 9.5025, 3.69464, -1, -1
8, 0.011935, 1191, 4865, 9.5025, 3.69464, -1, -1
4, 0.477144, 1191, 4865, 9.5025, 3.69464, -1, -1
5, 0.02023, 522, 1798, 9.5025, 3.75435, -1, -1
-1, 0.757908, 522, 1798, 9.5025, 3.75435, 0, 17
