0, 0, 36, 12, -1, -1, -1, -1
1, 0.000227, 8, 12, -1, -1, -1, -1
2, 0.015197, 548, 2096, -1, -1, -1, -1
3, 0.223471, 1463, 7028, 5184.5, 27.8117, 0, -1
7, 0.070431, 795, 3539, 47.1874, 5.04477, -1, -1
6, 0.013016, 4903, 23575, 38.4698, 4.61102, -1, -1
7, 0.15008, 2035, 9259, 13.4266, 4.09956, -1, -1
8, 0.049189, 2035, 9223, 12.8227, 4.01088, -1, -1
9, 0.030677, 2035, 9223, 6.99246, 3.8063, -1, -1
7, 0.022408, 1776, 7949, 6.05759, 3.76599, -1, -1
7, 0.059374, 1229, 5200, 9.95148, 3.91272, -1, -1
8, 0.019581, 1229, 5132, 9.26094, 3.75001, -1, -1
7, 0.006463, 1201, 4981, 9.26094, 3.76508, -1, -1
8, 0.014972, 1201, 4977, 9.26094, 3.75061, -1, -1
7, 0.002511, 1200, 4971, 9.26094, 3.75105, -1, -1
8, 0.013298, 1200, 4971, 9.26094, 3.75081, -1, -1
4, 0.453589, 1200, 4971, 9.26094, 3.75081, -1, -1
5, 0.021871, 511, 1840, 9.26094, 3.81764, -1, -1
-1, 0.714355, 511, 1840, 9.26094, 3.81764, 0, 19
